YYMMDDHHMI,STN,WD,WS,GST,PA,PS,PT,PR,TA,TD,HM,PV,RN,SD,WC,WP,WW,CA,CH,CT,VS,SS,SI,ST,TS,TE,WH,BF,IR,IX
202604050000,181,23,4.7,-9,1005.0,1009.1,2,4.0,8.2,5.3,82.0,8.9,-9.0,-9.0,-9,-9,-,9,4,-9,1671,-9.0,-9.00,-9,10.1,-99.0,-9.0,-9,3,-9
202604050100,181,25,4.5,-9,1005.7,1009.8,-9,-9.0,7.3,4.4,82.0,8.4,-9.0,-9.0,-9,-9,-,7,5,-9,1321,-9.0,-9.00,-9,9.5,-99.0,-9.0,-9,3,-9
202604050200,181,25,3.9,-9,1005.8,1009.9,-9,-9.0,6.9,3.3,78.0,7.7,-9.0,-9.0,-9,-9,-,9,5,-9,1807,-9.0,-9.00,-9,9.1,-99.0,-9.0,-9,3,-9
202604050300,181,20,2.7,-9,1005.8,1009.9,1,0.8,6.8,3.0,77.0,7.6,-9.0,-9.0,-9,-9,-,9,5,-9,1672,-9.0,-9.00,-9,8.9,-99.0,-9.0,-9,3,-9
202604050400,181,23,2.4,-9,1005.8,1009.9,-9,-9.0,6.8,2.6,75.0,7.4,-9.0,-9.0,-9,-9,-,9,6,-9,1802,-9.0,-9.00,-9,8.7,-99.0,-9.0,-9,3,-9
202604050500,181,32,1.1,-9,1005.5,1009.6,-9,-9.0,6.5,2.3,75.0,7.2,-9.0,-9.0,-9,-9,-,9,7,-9,1599,-9.0,-9.00,-9,8.7,-99.0,-9.0,-9,3,-9
202604050600,181,34,1.9,-9,1005.7,1009.8,5,-0.1,6.5,2.1,74.0,7.1,-9.0,-9.0,-9,-9,-,9,7,-9,1302,-9.0,-9.00,-9,8.5,-99.0,-9.0,-9,3,-9
202604050700,181,0,0.0,-9,1005.6,1009.7,-9,-9.0,6.8,2.0,72.0,7.1,-9.0,-9.0,-9,-9,-,9,7,-9,1379,0.0,0.05,-9,8.8,-99.0,-9.0,-9,3,-9
202604050800,181,2,0.8,-9,1006.2,1010.3,-9,-9.0,7.5,2.3,70.0,7.2,-9.0,-9.0,-9,-9,-,9,7,-9,1538,0.0,0.34,-9,9.7,-99.0,-9.0,-9,3,-9
202604050900,181,34,1.1,-9,1006.4,1010.5,3,0.7,8.2,2.6,68.0,7.4,-9.0,-9.0,-9,-9,-,9,7,-9,1561,0.0,0.60,-9,11.0,-99.0,-9.0,-9,3,-9
202604051000,181,27,1.9,-9,1006.8,1010.9,-9,-9.0,9.0,2.7,65.0,7.4,-9.0,-9.0,-9,-9,-,7,7,-9,1877,0.2,1.29,-9,13.4,-99.0,-9.0,-9,3,-9
202604051100,181,25,1.6,-9,1006.5,1010.6,-9,-9.0,10.7,3.2,60.0,7.7,-9.0,-9.0,-9,-9,-,0,-9,-9,2090,1.0,2.72,-9,17.5,-99.0,-9.0,-9,3,-9
202604051200,181,29,2.3,-9,1005.8,1009.8,8,-0.7,11.6,3.3,57.0,7.7,-9.0,-9.0,-9,-9,-,1,-9,-9,2407,0.9,2.88,-9,19.9,-99.0,-9.0,-9,3,-9
202604051300,181,29,2.4,-9,1004.9,1008.9,-9,-9.0,13.9,3.6,50.0,7.9,-9.0,-9.0,-9,-9,-,0,-9,-9,2972,1.0,3.47,-9,22.2,-99.0,-9.0,-9,3,-9
202604051400,181,23,3.2,-9,1004.6,1008.6,-9,-9.0,15.3,2.4,42.0,7.3,-9.0,-9.0,-9,-9,-,0,-9,-9,4158,1.0,3.19,-9,22.0,-99.0,-9.0,-9,3,-9
202604051500,181,25,2.4,-9,1003.9,1007.8,7,-2.0,17.1,1.0,34.0,6.6,-9.0,-9.0,-9,-9,-,0,-9,-9,4876,1.0,3.02,-9,21.6,-99.0,-9.0,-9,3,-9
202604051600,181,25,3.1,-9,1003.8,1007.7,-9,-9.0,17.1,1.0,34.0,6.6,-9.0,-9.0,-9,-9,-,0,-9,-9,4795,1.0,2.46,-9,19.9,-99.0,-9.0,-9,3,-9
202604051700,181,23,3.0,-9,1003.5,1007.4,-9,-9.0,17.3,0.8,33.0,6.5,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,1.70,-9,17.3,-99.0,-9.0,-9,3,-9
202604051800,181,23,4.1,-9,1003.5,1007.5,5,-0.3,16.2,0.2,34.0,6.2,-9.0,-9.0,-9,-9,-,0,-9,-9,4723,1.0,0.85,-9,14.3,-99.0,-9.0,-9,3,-9
202604051900,181,23,2.1,-9,1003.7,1007.7,-9,-9.0,14.4,0.2,38.0,6.2,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,0.5,0.16,-9,12.6,-99.0,-9.0,-9,3,-9
202604052000,181,25,1.5,-9,1004.3,1008.3,-9,-9.0,12.7,0.7,44.0,6.4,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,11.6,-99.0,-9.0,-9,3,-9
202604052100,181,18,2.2,-9,1005.0,1009.0,2,1.5,11.0,2.0,54.0,7.1,-9.0,-9.0,-9,-9,-,0,-9,-9,4581,-9.0,-9.00,-9,10.8,-99.0,-9.0,-9,3,-9
202604052200,181,20,1.9,-9,1005.4,1009.4,-9,-9.0,10.6,2.1,56.0,7.1,-9.0,-9.0,-9,-9,-,0,-9,-9,4994,-9.0,-9.00,-9,10.2,-99.0,-9.0,-9,3,-9
202604052300,181,20,1.6,-9,1004.9,1009.0,-9,-9.0,10.2,2.5,59.0,7.3,-9.0,-9.0,-9,-9,-,0,-9,-9,4897,-9.0,-9.00,-9,10.1,-99.0,-9.0,-9,3,-9
202604060000,181,32,8.2,2357,1007.3,1011.4,2,2.4,10.5,3.7,63.0,8.0,-9.0,-9.0,-9,-9,-,5,9,-9,2758,-9.0,-9.00,-9,10.1,-99.0,-9.0,-9,1,-9
202604060100,181,32,1.2,1,1007.6,1011.7,-9,-9.0,8.5,6.4,87.0,9.6,-9.0,-9.0,-9,-9,-,9,10,-9,1101,-9.0,-9.00,-9,10.2,-99.0,-9.0,-9,1,-9
202604060200,181,5,1.1,-9,1007.0,1011.1,-9,-9.0,8.9,6.5,85.0,9.7,-9.0,-9.0,-9,-9,-,7,7,-9,1234,-9.0,-9.00,-9,10.3,-99.0,-9.0,-9,3,-9
202604060300,181,32,0.5,2357,1006.7,1010.8,8,-0.6,8.9,7.3,90.0,10.2,-9.0,-9.0,-9,-9,-,9,6,-9,889,-9.0,-9.00,-9,10.5,-99.0,-9.0,-9,3,-9
202604060400,181,0,0.0,-9,1006.7,1010.8,-9,-9.0,8.6,7.2,91.0,10.2,-9.0,-9.0,-9,-9,-,8,3,-9,284,-9.0,-9.00,-9,10.5,-99.0,-9.0,-9,1,-9
202604060500,181,2,0.9,-9,1006.0,1010.1,-9,-9.0,8.4,7.7,96.0,10.5,-9.0,-9.0,-9,-9,-,5,-9,-9,171,-9.0,-9.00,-9,10.5,-99.0,-9.0,-9,1,-9
202604060600,181,2,2.3,-9,1007.0,1011.1,3,0.3,8.7,8.0,96.0,10.7,-9.0,-9.0,-9,-9,-,10,-9,-9,245,-9.0,-9.00,-9,10.4,-99.0,-9.0,-9,3,-9
202604060700,181,9,2.3,-9,1007.1,1011.2,-9,-9.0,8.9,8.1,95.0,10.8,-9.0,-9.0,-9,-9,-,1,13,-9,308,0.0,0.01,-9,10.1,-99.0,-9.0,-9,1,-9
202604060800,181,5,3.7,-9,1007.4,1011.5,-9,-9.0,9.3,7.9,91.0,10.6,-9.0,-9.0,-9,-9,-,3,3,-9,620,0.0,0.13,-9,10.5,-99.0,-9.0,-9,1,-9
202604060900,181,7,2.9,-9,1007.3,1011.4,0,0.3,9.2,7.8,91.0,10.6,-9.0,-9.0,-9,-9,-,2,18,-9,594,0.0,0.09,-9,10.5,-99.0,-9.0,-9,1,-9
202604061000,181,2,1.4,-9,1007.2,1011.3,-9,-9.0,9.8,7.2,84.0,10.2,-9.0,-9.0,-9,-9,-,9,18,-9,1478,0.0,0.22,-9,10.9,-99.0,-9.0,-9,3,-9
202604061100,181,36,0.8,-9,1006.9,1011.0,-9,-9.0,10.6,7.1,79.0,10.1,-9.0,-9.0,-9,-9,-,9,19,-9,2006,0.0,0.50,-9,12.1,-99.0,-9.0,-9,3,-9
202604061200,181,20,1.8,-9,1006.1,1010.1,7,-1.3,11.1,7.5,79.0,10.4,-9.0,-9.0,-9,-9,-,3,18,-9,1789,0.0,0.88,-9,13.4,-99.0,-9.0,-9,3,-9
202604061300,181,20,2.2,-9,1006.0,1010.0,-9,-9.0,11.8,7.5,75.0,10.4,-9.0,-9.0,-9,-9,-,9,18,-9,2173,0.0,0.89,-9,14.2,-99.0,-9.0,-9,3,-9
202604061400,181,18,1.9,-9,1005.8,1009.8,-9,-9.0,12.1,7.7,75.0,10.5,-9.0,-9.0,-9,-9,-,9,19,-9,2124,0.0,0.71,-9,14.0,-99.0,-9.0,-9,3,-9
202604061500,181,0,0.3,-9,1005.1,1009.1,7,-1.0,13.4,8.2,71.0,10.9,-9.0,-9.0,-9,-9,-,3,20,-9,2332,0.0,0.75,-9,15.1,-99.0,-9.0,-9,3,-9
202604061600,181,34,4.3,-9,1004.8,1008.8,-9,-9.0,13.9,6.2,60.0,9.5,-9.0,-9.0,-9,-9,-,3,19,-9,2138,0.3,1.48,-9,15.3,-99.0,-9.0,-9,3,-9
202604061700,181,32,5.3,-9,1005.2,1009.2,-9,-9.0,13.4,3.4,51.0,7.8,-9.0,-9.0,-9,-9,-,3,15,-9,4160,0.6,1.20,-9,14.3,-99.0,-9.0,-9,3,-9
202604061800,181,29,4.0,-9,1005.7,1009.7,3,0.6,12.3,2.9,53.0,7.5,-9.0,-9.0,-9,-9,-,5,16,-9,4762,0.9,0.79,-9,12.4,-99.0,-9.0,-9,3,-9
202604061900,181,32,3.7,-9,1006.7,1010.8,-9,-9.0,10.6,3.1,60.0,7.6,-9.0,-9.0,-9,-9,-,0,-9,-9,2924,0.5,0.17,-9,10.7,-99.0,-9.0,-9,3,-9
202604062000,181,25,1.4,-9,1007.5,1011.6,-9,-9.0,9.3,2.3,62.0,7.2,-9.0,-9.0,-9,-9,-,0,-9,-9,2977,-9.0,-9.00,-9,9.6,-99.0,-9.0,-9,3,-9
202604062100,181,25,1.3,-9,1008.8,1012.9,2,3.2,8.7,-0.6,52.0,5.8,-9.0,-9.0,-9,-9,-,0,-9,-9,4685,-9.0,-9.00,-9,8.6,-99.0,-9.0,-9,3,-9
202604062200,181,29,2.0,-9,1009.6,1013.7,-9,-9.0,7.7,-1.0,54.0,5.7,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,7.8,-99.0,-9.0,-9,3,-9
202604062300,181,0,0.2,-9,1010.2,1014.3,-9,-9.0,5.8,-0.9,62.0,5.7,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,7.0,-99.0,-9.0,-9,3,-9
202604070000,181,23,0.6,-9,1010.2,1014.4,2,1.5,4.9,-1.3,64.0,5.6,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,6.2,-99.0,-9.0,-9,3,-9
202604070100,181,32,1.9,-9,1010.5,1014.7,-9,-9.0,4.3,-2.3,62.0,5.2,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,5.7,-99.0,-9.0,-9,3,-9
202604070200,181,25,1.0,-9,1010.5,1014.7,-9,-9.0,2.8,-1.5,73.0,5.5,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,5.0,-99.0,-9.0,-9,3,-9
202604070300,181,20,1.3,-9,1010.4,1014.6,0,0.2,2.1,-1.8,75.0,5.4,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,4.4,-99.0,-9.0,-9,3,-9
202604070400,181,0,0.0,-9,1010.6,1014.8,-9,-9.0,1.4,-2.3,76.0,5.2,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,4.1,-99.0,-9.0,-9,3,-9
202604070500,181,29,0.8,-9,1010.9,1015.1,-9,-9.0,1.9,-3.5,67.0,4.7,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,3.7,-99.0,-9.0,-9,3,-9
202604070600,181,27,0.8,-9,1011.4,1015.6,2,1.0,1.6,-2.9,72.0,4.9,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,3.5,-99.0,-9.0,-9,3,-9
202604070700,181,23,1.7,-9,1012.1,1016.3,-9,-9.0,2.6,-2.3,70.0,5.2,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,0.4,0.14,-9,3.5,-99.0,-9.0,-9,3,-9
202604070800,181,32,1.5,-9,1013.3,1017.5,-9,-9.0,6.0,-1.6,58.0,5.4,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,0.86,-9,6.6,-99.0,-9.0,-9,3,-9
202604070900,181,34,3.2,-9,1013.9,1018.0,2,2.4,7.8,-3.1,46.0,4.9,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,1.68,-9,10.0,-99.0,-9.0,-9,3,-9
202604071000,181,32,3.8,920,1013.8,1017.9,-9,-9.0,9.8,-4.5,36.0,4.4,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,2.34,-9,13.7,-99.0,-9.0,-9,3,-9
202604071100,181,32,5.8,1019,1013.6,1017.7,-9,-9.0,10.3,-5.3,33.0,4.1,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.07,-9,15.8,-99.0,-9.0,-9,3,-9
202604071200,181,32,4.5,1111,1013.0,1017.1,7,-0.9,11.3,-7.0,27.0,3.6,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.38,-9,18.2,-99.0,-9.0,-9,3,-9
202604071300,181,32,5.3,1257,1012.7,1016.8,-9,-9.0,11.3,-10.2,21.0,2.8,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.54,-9,18.8,-99.0,-9.0,-9,3,-9
202604071400,181,32,5.2,1344,1012.7,1016.8,-9,-9.0,11.8,-9.8,21.0,2.9,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.46,-9,18.8,-99.0,-9.0,-9,3,-9
202604071500,181,29,7.0,1457,1012.3,1016.4,7,-0.7,11.9,-8.6,23.0,3.2,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.09,-9,18.0,-99.0,-9.0,-9,3,-9
202604071600,181,29,4.2,-9,1012.3,1016.4,-9,-9.0,11.9,-8.6,23.0,3.2,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,2.52,-9,16.2,-99.0,-9.0,-9,3,-9
202604071700,181,27,2.9,-9,1012.6,1016.7,-9,-9.0,11.3,-9.1,23.0,3.1,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,1.74,-9,13.9,-99.0,-9.0,-9,3,-9
202604071800,181,32,4.6,-9,1012.9,1017.0,2,0.6,10.3,-7.4,28.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,0.93,-9,11.0,-99.0,-9.0,-9,3,-9
202604071900,181,32,4.3,-9,1013.4,1017.5,-9,-9.0,8.8,-4.7,38.0,4.3,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,0.5,0.20,-9,9.1,-99.0,-9.0,-9,3,-9
202604072000,181,32,2.7,-9,1014.2,1018.3,-9,-9.0,7.8,-6.0,37.0,3.9,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,7.9,-99.0,-9.0,-9,3,-9
202604072100,181,32,1.4,-9,1015.3,1019.5,2,2.5,6.0,-3.9,49.0,4.6,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,7.1,-99.0,-9.0,-9,3,-9
202604072200,181,32,2.0,-9,1016.1,1020.3,-9,-9.0,4.9,-2.9,57.0,4.9,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,6.3,-99.0,-9.0,-9,3,-9
202604072300,181,20,1.3,-9,1016.6,1020.8,-9,-9.0,3.5,-2.0,67.0,5.3,-9.0,-9.0,-9,-9,-,0,-9,-9,4572,-9.0,-9.00,-9,5.7,-99.0,-9.0,-9,3,-9
202604080000,181,23,1.8,-9,1016.6,1020.8,1,1.3,2.9,-1.6,72.0,5.4,-9.0,-9.0,-9,-9,-,0,-9,-9,4579,-9.0,-9.00,-9,5.2,-99.0,-9.0,-9,3,-9
202604080100,181,18,1.4,-9,1017.0,1021.2,-9,-9.0,2.4,-1.5,75.0,5.5,-9.0,-9.0,-9,-9,-,0,-9,-9,4423,-9.0,-9.00,-9,4.7,-99.0,-9.0,-9,3,-9
202604080200,181,0,0.0,-9,1016.7,1020.9,-9,-9.0,1.1,-2.3,78.0,5.2,-9.0,-9.0,-9,-9,-,0,-9,-9,4310,-9.0,-9.00,-9,4.2,-99.0,-9.0,-9,3,-9
202604080300,181,18,0.6,-9,1016.7,1021.0,0,0.2,0.4,-1.6,86.0,5.4,-9.0,-9.0,-9,-9,-,0,-9,-9,3465,-9.0,-9.00,-9,3.8,-99.0,-9.0,-9,3,-9
202604080400,181,0,0.0,-9,1016.9,1021.2,-9,-9.0,0.2,-2.0,85.0,5.3,-9.0,-9.0,-9,-9,-,0,-9,-9,3720,-9.0,-9.00,-9,3.4,-99.0,-9.0,-9,3,-9
202604080500,181,0,0.0,-9,1017.0,1021.3,-9,-9.0,-0.2,-1.9,88.0,5.3,-9.0,-9.0,-9,-9,-,0,-9,-9,3097,-9.0,-9.00,-9,3.1,-99.0,-9.0,-9,3,-9
202604080600,181,0,0.0,-9,1017.0,1021.3,1,0.3,-0.6,-2.0,90.0,5.3,-9.0,-9.0,-9,-9,-,0,-9,-9,2873,-9.0,-9.00,-9,2.7,-99.0,-9.0,-9,3,-9
202604080700,181,5,1.5,-9,1017.4,1021.7,-9,-9.0,0.2,-1.4,89.0,5.5,-9.0,-9.0,-9,-9,-,0,-9,-9,2312,0.4,0.17,-9,2.9,-99.0,-9.0,-9,3,-9
202604080800,181,32,1.4,-9,1017.8,1022.0,-9,-9.0,2.1,-0.8,81.0,5.8,-9.0,-9.0,-9,-9,-,0,-9,-9,2084,1.0,0.94,-9,5.8,-99.0,-9.0,-9,3,-9
202604080900,181,27,1.2,-9,1018.0,1022.2,2,0.9,5.7,-0.1,66.0,6.1,-9.0,-9.0,-9,-9,-,0,-9,-9,3837,1.0,1.69,-9,10.2,-99.0,-9.0,-9,3,-9
202604081000,181,29,1.0,-9,1017.5,1021.6,-9,-9.0,7.8,-0.6,55.0,5.8,-9.0,-9.0,-9,-9,-,0,-9,-9,4725,1.0,2.34,-9,14.7,-99.0,-9.0,-9,3,-9
202604081100,181,27,2.0,-9,1017.1,1021.2,-9,-9.0,9.9,-0.3,49.0,6.0,-9.0,-9.0,-9,-9,-,0,-9,-9,4986,1.0,2.98,-9,17.9,-99.0,-9.0,-9,3,-9
202604081200,181,27,2.1,-9,1016.4,1020.5,7,-1.7,11.3,-2.1,39.0,5.2,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.39,-9,20.2,-99.0,-9.0,-9,3,-9
202604081300,181,23,2.8,-9,1015.9,1020.0,-9,-9.0,13.3,-4.3,29.0,4.4,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.54,-9,21.8,-99.0,-9.0,-9,3,-9
202604081400,181,25,2.4,-9,1014.9,1018.9,-9,-9.0,15.2,-4.7,25.0,4.3,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,3.41,-9,22.2,-99.0,-9.0,-9,3,-9
202604081500,181,25,1.8,-9,1013.5,1017.5,7,-3.0,16.6,-6.4,20.0,3.8,-9.0,-9.0,-9,-9,-,0,-9,-9,4589,1.0,3.06,-9,21.7,-99.0,-9.0,-9,3,-9
202604081600,181,20,3.4,-9,1012.9,1016.9,-9,-9.0,16.8,-5.6,21.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,2.50,-9,19.1,-99.0,-9.0,-9,3,-9
202604081700,181,25,3.2,-9,1012.5,1016.5,-9,-9.0,17.4,-5.8,20.0,4.0,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,1.74,-9,16.4,-99.0,-9.0,-9,3,-9
202604081800,181,25,2.7,-9,1012.2,1016.2,7,-1.3,16.9,-7.6,18.0,3.5,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,1.0,0.93,-9,13.4,-99.0,-9.0,-9,3,-9
202604081900,181,25,1.7,-9,1012.0,1016.0,-9,-9.0,14.6,-4.7,26.0,4.3,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,0.6,0.20,-9,11.7,-99.0,-9.0,-9,3,-9
202604082000,181,27,1.7,-9,1012.5,1016.5,-9,-9.0,12.8,-2.6,34.0,5.0,-9.0,-9.0,-9,-9,-,0,-9,-9,5000,-9.0,-9.00,-9,10.4,-99.0,-9.0,-9,3,-9
202604082100,181,0,0.4,-9,1013.2,1017.3,3,1.1,9.3,1.2,57.0,6.7,-9.0,-9.0,-9,-9,-,0,-9,-9,3945,-9.0,-9.00,-9,9.5,-99.0,-9.0,-9,3,-9
202604082200,181,0,0.2,-9,1013.3,1017.4,-9,-9.0,9.4,0.5,54.0,6.3,-9.0,-9.0,-9,-9,-,0,-9,-9,3741,-9.0,-9.00,-9,8.8,-99.0,-9.0,-9,3,-9
202604082300,181,23,0.8,-9,1012.6,1016.7,-9,-9.0,7.8,1.6,65.0,6.9,-9.0,-9.0,-9,-9,-,0,-9,-9,2247,-9.0,-9.00,-9,8.3,-99.0,-9.0,-9,3,-9
202604090000,181,0,0.0,-9,1012.9,1017.0,5,-0.3,7.2,1.2,66.0,6.7,-9.0,-9.0,-9,-9,-,1,67,-9,2767,-9.0,-9.00,-9,8.0,-99.0,-9.0,-9,3,-9
202604090100,181,0,0.0,-9,1012.4,1016.5,-9,-9.0,6.7,1.4,69.0,6.8,-9.0,-9.0,-9,-9,-,1,55,-9,2199,-9.0,-9.00,-9,7.7,-99.0,-9.0,-9,3,-9
202604090200,181,0,0.0,-9,1011.7,1015.8,-9,-9.0,5.9,2.1,77.0,7.1,-9.0,-9.0,-9,-9,-,5,64,-9,2056,-9.0,-9.00,-9,7.5,-99.0,-9.0,-9,3,-9
202604090300,181,0,0.3,-9,1011.1,1015.2,7,-1.8,5.9,2.1,77.0,7.1,-9.0,-9.0,-9,-9,-,2,61,-9,1861,-9.0,-9.00,-9,7.4,-99.0,-9.0,-9,3,-9
202604090400,181,5,1.1,-9,1011.0,1015.2,-9,-9.0,5.6,3.2,85.0,7.7,-9.0,-9.0,-9,-9,-,7,53,-9,1162,-9.0,-9.00,-9,7.6,-99.0,-9.0,-9,3,-9
202604090500,181,5,1.2,-9,1010.2,1014.3,-9,-9.0,6.3,3.0,80.0,7.6,-9.0,-9.0,-9,-9,-,2,10,-9,865,-9.0,-9.00,-9,7.7,-99.0,-9.0,-9,3,-9
202604090600,181,7,0.6,-9,1009.7,1013.8,7,-1.4,6.9,2.3,73.0,7.2,-9.0,-9.0,-9,-9,-,7,31,-9,1723,-9.0,-9.00,-9,7.9,-99.0,-9.0,-9,3,-9
202604090700,181,11,1.3,-9,1010.5,1014.6,-9,-9.0,7.5,2.5,71.0,7.3,-9.0,-9.0,-9,-9,-,7,24,-9,1591,0.0,0.02,-9,8.1,-99.0,-9.0,-9,3,-9
202604090800,181,7,3.1,-9,1008.5,1012.6,-9,-9.0,8.7,0.8,58.0,6.5,-9.0,-9.0,-9,-9,-,4,23,-9,2600,0.0,0.13,-9,8.5,-99.0,-9.0,-9,3,-9
202604090900,181,5,2.8,-9,1008.1,1012.2,8,-1.6,9.1,2.4,63.0,7.3,-9.0,-9.0,-9,-9,-,2,16,-9,1524,0.0,0.34,-9,9.4,-99.0,-9.0,-9,3,-9
202604091000,181,9,2.5,-9,1007.6,1011.7,-9,-9.0,8.8,3.8,71.0,8.0,-9.0,-9.0,-9,-9,-,5,13,-9,1590,0.0,0.25,-9,9.7,-99.0,-9.0,-9,1,-9
202604091100,181,7,4.0,-9,1005.4,1009.5,-9,-9.0,8.2,5.6,84.0,9.1,-9.0,-9.0,-9,-9,-,4,11,-9,382,0.0,0.34,-9,10.0,-99.0,-9.0,-9,1,-9
202604091200,181,7,3.2,-9,1003.3,1007.4,7,-4.8,8.1,6.7,91.0,9.8,-9.0,-9.0,-9,-9,-,7,11,-9,1264,0.0,0.28,-9,10.0,-99.0,-9.0,-9,1,-9
202604091300,181,7,3.1,-9,1001.8,1005.9,-9,-9.0,8.8,7.0,89.0,10.0,-9.0,-9.0,-9,-9,-,9,12,-9,1425,0.0,0.38,-9,10.4,-99.0,-9.0,-9,1,-9
202604091400,181,5,3.0,-9,999.3,1003.3,-9,-9.0,9.3,8.2,93.0,10.9,-9.0,-9.0,-9,-9,-,4,12,-9,935,0.0,0.22,-9,10.4,-99.0,-9.0,-9,1,-9
202604091500,181,7,1.7,-9,998.2,1002.2,7,-5.2,9.9,8.6,92.0,11.2,-9.0,-9.0,-9,-9,-,8,10,-9,1076,0.0,0.21,-9,10.7,-99.0,-9.0,-9,1,-9
202604091600,181,5,2.2,-9,996.7,1000.7,-9,-9.0,10.3,9.3,94.0,11.7,-9.0,-9.0,-9,-9,-,6,10,-9,441,0.0,0.22,-9,11.1,-99.0,-9.0,-9,1,-9
202604091700,181,14,1.4,-9,995.7,999.7,-9,-9.0,10.7,10.0,96.0,12.3,-9.0,-9.0,-9,-9,-,8,10,-9,308,0.0,0.16,-9,11.2,-99.0,-9.0,-9,1,-9
202604091800,181,32,1.5,-9,994.8,998.8,7,-3.4,11.3,10.5,95.0,12.7,-9.0,-9.0,-9,-9,-,6,9,-9,379,0.0,0.10,-9,11.2,-99.0,-9.0,-9,1,-9
202604091900,181,14,1.2,-9,994.3,998.3,-9,-9.0,11.5,10.8,96.0,12.9,-9.0,-9.0,-9,-9,-,8,8,-9,373,0.0,0.02,-9,11.1,-99.0,-9.0,-9,1,-9
202604092000,181,23,1.2,-9,994.2,998.2,-9,-9.0,11.6,11.1,97.0,13.2,-9.0,-9.0,-9,-9,-,7,7,-9,318,-9.0,-9.00,-9,11.1,-99.0,-9.0,-9,3,-9
202604092100,181,25,0.9,-9,994.4,998.4,5,-0.4,11.6,11.1,97.0,13.2,-9.0,-9.0,-9,-9,-,7,4,-9,253,-9.0,-9.00,-9,11.1,-99.0,-9.0,-9,1,-9
202604092200,181,20,0.9,-9,994.4,998.4,-9,-9.0,11.7,11.2,97.0,13.3,-9.0,-9.0,-9,-9,-,9,3,-9,173,-9.0,-9.00,-9,11.2,-99.0,-9.0,-9,1,-9
202604092300,181,0,0.1,-9,994.4,998.4,-9,-9.0,11.7,11.2,97.0,13.3,-9.0,-9.0,-9,-9,-,9,2,-9,56,-9.0,-9.00,-9,11.2,-99.0,-9.0,-9,1,-9
202604100000,181,20,3.0,-9,994.2,998.2,7,-0.2,13.3,12.9,98.0,14.9,-9.0,-9.0,-9,-9,-,7,-9,-9,466,-9.0,-9.00,-9,11.6,-99.0,-9.0,-9,1,-9
202604100100,181,23,3.0,-9,994.4,998.4,-9,-9.0,13.5,13.0,97.0,15.0,-9.0,-9.0,-9,-9,-,8,1,-9,478,-9.0,-9.00,-9,11.9,-99.0,-9.0,-9,1,-9
202604100200,181,23,4.0,-9,993.6,997.6,-9,-9.0,13.8,13.0,95.0,15.0,-9.0,-9.0,-9,-9,-,4,2,-9,916,-9.0,-9.00,-9,12.1,-99.0,-9.0,-9,1,-9
202604100300,181,25,4.9,-9,994.6,998.6,3,0.4,13.3,12.0,92.0,14.0,-9.0,-9.0,-9,-9,-,9,2,-9,625,-9.0,-9.00,-9,12.2,-99.0,-9.0,-9,1,-9
